experiment,target_domain,num_malicious,mode,warmup_queries,cold_start_s0,window_idx,query_start,query_end,n,window_hr@1_mean,window_hr@1_std,window_hr@3_mean,window_hr@3_std,window_acc@1_mean,window_acc@1_std,window_acc@3_mean,window_acc@3_std,window_malicious_rank_mean,window_malicious_rank_std,cumulative_hr@1_mean,cumulative_hr@1_std,cumulative_hr@3_mean,cumulative_hr@3_std,cumulative_acc@1_mean,cumulative_acc@1_std,cumulative_acc@3_mean,cumulative_acc@3_std,cumulative_malicious_rank_mean,cumulative_malicious_rank_std,mal_effective_trust_mean,mal_effective_trust_std,target_effective_trust_mean,target_effective_trust_std,mal_reputation_mean,mal_reputation_std,target_reputation_mean,target_reputation_std
ragroute_online,gis,3,Rel,50,0.7,9,401,450,5,0.0,0.0,0.46399999999999997,0.14587666023048373,0.96,0.0,0.972,0.010954451150103333,4.352,0.6897245827139988,0.02666666666666667,0.007856742013183862,0.6266666666666667,0.1462705087445691,0.9177777777777778,0.009428090415820656,0.964,0.002897423291201196,3.7226666666666666,0.7105334459248049,0.011689241853147668,0.0036361865320567116,0.9872718465492305,0.028460669319381793,0.011727491377348569,0.0036384664469134723,0.987272,0.028460673217617288
ragroute_online,gis,3,Rel,50,0.7,10,451,500,5,0.0,0.0,0.54,0.07483314773547885,1.0,0.0,1.0,0.0,4.604,0.5221877057151001,0.024,0.007071067811865475,0.618,0.13891004283348268,0.926,0.008485281374238538,0.9676,0.0026076809620810618,3.8108,0.6911043336573719,0.011739496274989516,0.0038369425290819843,0.9999999706408277,8.222452109575947e-10,0.011767823138128455,0.003839934768136803,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,1,1,50,5,0.056,0.05366563145999496,0.984,0.016733200530681527,0.876,0.035777087639996666,0.984,0.008944271909999166,2.096,0.13145341380123998,0.056,0.05366563145999496,0.984,0.016733200530681527,0.876,0.035777087639996666,0.984,0.008944271909999166,2.096,0.13145341380123998,0.9421849663490691,0.001051949370965459,0.9418008487491817,0.0008589130647023694,1.0,0.0,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,2,51,100,5,0.012,0.010954451150103323,0.396,0.0817312669668102,0.896,0.016733200530681527,1.0,0.0,3.9,0.18110770276274832,0.034,0.030495901363953814,0.6900000000000001,0.03674234614174765,0.886,0.025099800796022288,0.992,0.004472135954999583,2.998,0.08899438184514799,0.05345073607952004,0.013127916969938841,0.9332296416305139,0.005241710732144392,0.1301167799635465,0.023456989802748043,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,3,101,150,5,0.0,0.0,0.13999999999999999,0.044721359549995794,0.884,0.008944271909999166,0.94,0.0,6.368,0.4090476744830604,0.02266666666666667,0.020330600909302544,0.5066666666666667,0.03858612300930076,0.8853333333333333,0.01849924923401547,0.9746666666666667,0.002981423969999689,4.121333333333333,0.1607205995232445,0.021158912343448133,0.004019199932605979,0.5700916056503181,0.017848233762621655,0.06017457574167773,0.01141690866760468,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,4,151,200,5,0.0,0.0,0.17600000000000002,0.02190890230020665,0.884,0.008944271909999166,0.98,0.0,6.908,0.31799371062962856,0.017,0.015247950681976907,0.424,0.031898275815473144,0.885,0.015411035007422455,0.976,0.0022360679774997916,4.8180000000000005,0.17626684316683042,0.007939311127451632,0.0013956857410685449,0.5131683438322372,0.021905351849769654,0.024560473481872284,0.0050003689619619,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,5,201,250,5,0.0,0.0,0.168,0.010954451150103317,0.96,0.0,0.98,0.0,7.456,0.24592681838303043,0.013600000000000001,0.012198360545581526,0.37279999999999996,0.026892378102354578,0.9,0.012328828005937964,0.9768,0.0017888543819998333,5.3456,0.18301038221915172,0.0036668388444992266,0.00030735862159502104,0.5212424613816798,0.06605637246520249,0.011628182159803562,0.0009422147126756898,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,6,251,300,5,0.0,0.0,0.128,0.033466401061363026,0.94,0.0,1.0,0.0,7.616,0.24511221919765672,0.011333333333333334,0.010165300454651272,0.33199999999999996,0.025991451586157236,0.9066666666666667,0.010274023338281648,0.9806666666666667,0.0014907119849998445,5.724,0.1847731341702875,0.0031285137436430333,0.00019799827213767729,0.5604960685597812,0.10378900533117166,0.01,0.0,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,7,301,350,5,0.0,0.0,0.136,0.04979959839195493,0.96,0.0,0.968,0.010954451150103333,7.336,0.22378561169118985,0.009714285714285713,0.008713114675415374,0.304,0.029318796645406396,0.9142857142857143,0.008806305718527125,0.9788571428571429,0.001564921592871922,5.954285714285715,0.1811189709352752,0.0031086957665601668,0.0001477890350950664,0.5783444069130265,0.13469120871279577,0.01004,8.944271909999182e-05,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,8,351,400,5,0.0,0.0,0.28,0.028284271247461894,1.0,0.0,1.0,0.0,5.796,0.1751570723664907,0.0085,0.0076239753409884535,0.301,0.028971969211636275,0.925,0.007705517503711218,0.9815,0.001369306393762947,5.9345,0.15922075869684837,0.0030829146705155137,6.737239299054273e-05,0.7553723518221602,0.1371526567689399,0.01,0.0,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,9,401,450,5,0.0,0.0,0.256,0.08876936408468859,0.98,0.0,0.984,0.008944271909999166,6.196,0.14170391667134707,0.007555555555555556,0.006776866969767514,0.296,0.0355347161151277,0.9311111111111111,0.006849348892187724,0.9817777777777777,0.0018592445034090687,5.963555555555556,0.15253091166168828,0.0030690128883487516,3.142874450767588e-05,0.7588064557518437,0.10863714607943373,0.01004,8.944271909999182e-05,1.0,0.0
ragroute_online,physics,1,Full TASR,50,0.7,10,451,500,5,0.0,0.0,0.32,0.0374165738677394,0.984,0.008944271909999166,1.0,0.0,5.856,0.13667479650615916,0.0068000000000000005,0.006099180272790763,0.2984,0.03513972111443116,0.9364,0.0063874877690684746,0.9836,0.0016733200530681526,5.9528,0.14524186724219723,0.0030860595692073435,5.141807283904916e-05,0.7396044801312162,0.11169118176996017,0.01004,8.944271909999182e-05,0.9836,0.03667151483099653
ragroute_online,physics,1,No Defense,50,0.7,1,1,50,5,0.012,0.01788854381999832,0.972,0.0268328157299975,0.836,0.008944271909999166,0.976,0.016733200530681527,2.2439999999999998,0.09939818911831327,0.012,0.01788854381999832,0.972,0.0268328157299975,0.836,0.008944271909999166,0.976,0.016733200530681527,2.2439999999999998,0.09939818911831327,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,2,51,100,5,0.008,0.010954451150103323,0.932,0.036331804249169874,0.856,0.008944271909999166,0.976,0.026076809620810618,2.412,0.1527088733505686,0.01,0.007071067811865475,0.9520000000000001,0.03033150177620617,0.846,0.0054772255750516665,0.976,0.02073644135332774,2.328,0.1215318888193547,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,3,101,150,5,0.016,0.016733200530681513,0.868,0.04147288270665548,0.732,0.010954451150103333,0.92,0.0,2.808,0.16769019053003661,0.012,0.00557773351022717,0.924,0.03353273690655813,0.8079999999999999,0.002981423969999739,0.9573333333333334,0.013824294235551848,2.488,0.1326984886458353,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,4,151,200,5,0.02,0.034641016151377546,0.9,0.04898979485566355,0.8119999999999999,0.01095445115010327,0.944,0.016733200530681485,2.436,0.15773395322504283,0.014,0.010246950765959597,0.918,0.03684426685388105,0.809,0.004183300132670342,0.954,0.01431782106327633,2.475,0.13523128336298518,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,5,201,250,5,0.016,0.021908902300206645,0.9400000000000001,0.028284271247461867,0.848,0.0268328157299975,0.956,0.008944271909999166,2.392,0.13535139452550904,0.0144,0.01186591757935306,0.9224,0.030802597293085494,0.8168,0.008197560612767626,0.9543999999999999,0.012198360545581535,2.4584,0.1340626719113118,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,6,251,300,5,0.004,0.00894427190999916,0.908,0.017888543819998333,0.82,0.0,0.968,0.017888543819998333,2.46,0.10862780491200225,0.012666666666666666,0.01115546702045434,0.9199999999999999,0.02768874620972692,0.8173333333333334,0.006831300510639711,0.9566666666666667,0.012909944487358068,2.458666666666667,0.12540157716534334,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,7,301,350,5,0.0,0.0,0.908,0.038987177379235835,0.82,0.0,0.924,0.008944271909999116,2.488,0.17753872816937732,0.010857142857142857,0.009561828874675148,0.9182857142857143,0.029179248986712685,0.8177142857142857,0.00585540043769121,0.952,0.011320921574947965,2.4628571428571426,0.13251107000348825,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,8,351,400,5,0.008,0.010954451150103323,0.928,0.05215361924162118,0.856,0.008944271909999166,0.968,0.010954451150103333,2.36,0.12884098726725113,0.0105,0.009253377761660873,0.9195,0.031294967646572185,0.8225,0.005863019699779304,0.954,0.010982941318244423,2.45,0.13183796873435197,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,9,401,450,5,0.02,0.02,0.9319999999999999,0.03033150177620617,0.864,0.021908902300206666,0.98,0.0,2.36,0.20199009876724155,0.011555555555555555,0.008663817195385747,0.9208888888888889,0.029797671629976423,0.8271111111111111,0.005752079602464386,0.9568888888888889,0.009762614505106137,2.44,0.13694190892401448,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,No Defense,50,0.7,10,451,500,5,0.008,0.010954451150103323,0.92,0.06,0.78,0.0,0.96,0.0,2.556,0.23340951137432261,0.0112,0.007949842765740716,0.9208,0.03257606483294135,0.8223999999999999,0.005176871642217918,0.9571999999999999,0.008786353054595526,2.4516,0.14629012270143196,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,1,1,50,5,0.056,0.05366563145999496,0.984,0.016733200530681527,0.876,0.035777087639996666,0.984,0.008944271909999166,2.096,0.13145341380123998,0.056,0.05366563145999496,0.984,0.016733200530681527,0.876,0.035777087639996666,0.984,0.008944271909999166,2.096,0.13145341380123998,0.9421849663490691,0.001051949370965459,0.9418008487491817,0.0008589130647023694,1.0,0.0,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,2,51,100,5,0.0,0.0,0.476,0.0817312669668102,0.92,0.0,1.0,0.0,3.624,0.16456001944579374,0.028,0.02683281572999748,0.73,0.036742346141747706,0.898,0.017888543819998333,0.992,0.004472135954999583,2.86,0.07106335201775947,0.08594656958934374,0.019461162577447875,0.9890076002228673,0.00016222772288072756,0.0881164963801651,0.01983577729340893,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,3,101,150,5,0.0,0.0,0.164,0.055497747702046435,0.916,0.008944271909999166,0.94,0.0,5.936,0.39582824558133783,0.018666666666666668,0.01788854381999832,0.5413333333333333,0.042005290672062275,0.904,0.011155467020454316,0.9746666666666667,0.002981423969999689,3.885333333333333,0.16575752035897348,0.03731242343751113,0.00925704848147329,0.9977054484118881,3.386338622312429e-05,0.03801204509730682,0.009391864813358776,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,4,151,200,5,0.0,0.0,0.192,0.010954451150103333,0.96,0.0,1.0,0.0,6.368,0.45223887493226395,0.014,0.01341640786499874,0.454,0.03267261850540909,0.918,0.008366600265340763,0.981,0.0022360679774997916,4.506,0.22501111083677636,0.014167668250533111,0.0025254025848319224,0.9995666151855535,6.395967487003376e-06,0.01436023164797322,0.002566891164207574,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,5,201,250,5,0.0,0.0,0.204,0.026076809620810593,0.98,0.0,0.98,0.0,6.956,0.24592681838303052,0.0112,0.010733126291998992,0.404,0.030724582991474434,0.9304,0.00669328021227261,0.9808,0.0017888543819998333,4.996,0.19450449866262734,0.01006956291923567,0.00028573733593464424,0.9999153696696649,1.2489889428034376e-06,0.010162416,0.0002658698653100803,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,6,251,300,5,0.0,0.0,0.164,0.047749345545253286,0.944,0.008944271909999166,1.0,0.0,6.288,0.19057806799314578,0.009333333333333334,0.00894427190999916,0.364,0.03344979654480559,0.9326666666666666,0.006411794687223756,0.984,0.0014907119849998942,5.211333333333333,0.19086935613427067,0.009929339620020466,2.1538217382612097e-05,0.9999840153953395,2.3590353956478777e-07,0.01,0.0,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,7,301,350,5,0.0,0.0,0.17200000000000001,0.03898717737923585,0.96,0.0,0.964,0.008944271909999166,6.2,0.1462873883832779,0.008,0.007666518779999279,0.3365714285714286,0.034010802605606814,0.9365714285714286,0.005495824017620361,0.9811428571428571,0.001564921592871922,5.352571428571428,0.18191273979015107,0.009987554221387068,0.0001046061586804307,0.9999967940639127,5.833227513734712e-08,0.01004,8.944271909999182e-05,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,8,351,400,5,0.0,0.0,0.312,0.046043457732885346,1.0,0.0,1.0,0.0,5.0760000000000005,0.06985699678629183,0.007,0.00670820393249937,0.3335,0.033568958875723275,0.9445,0.004808846015417823,0.9835,0.001369306393762886,5.318,0.15767252455643627,0.00996831828389365,1.2206117629707164e-05,0.9999993944768889,1.1017543592625903e-08,0.01,0.0,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,9,401,450,5,0.0,0.0,0.356,0.06542170893518451,0.98,0.0,0.98,0.0,5.404,0.14859340496805348,0.006222222222222222,0.005962847939999439,0.336,0.037098467573422715,0.9484444444444444,0.004274529791482549,0.9831111111111112,0.001217161238900377,5.327555555555556,0.15046922494091963,0.010102639103685196,0.00010666184986464554,0.9999998817549226,2.151479096840474e-09,0.01012,0.00010954451150103351,1.0,0.0
ragroute_online,physics,1,Rel,50,0.7,10,451,500,5,0.0,0.0,0.384,0.02966479394838264,0.98,0.0,1.0,0.0,5.252,0.1229634091915151,0.0056,0.005366563145999496,0.3408,0.035400564967243114,0.9516,0.0038470768123342724,0.9848,0.001095445115010333,5.32,0.14533409785731635,0.010030975641460365,9.274549757727266e-05,0.9835999780253606,0.03667151377946862,0.01004,8.944271909999182e-05,0.9836,0.03667151483099653
ragroute_online,physics,3,Full TASR,50,0.7,1,1,50,5,0.076,0.02190890230020665,0.992,0.010954451150103333,0.884,0.021908902300206666,0.98,0.0,1.972,0.0268328157299975,0.076,0.02190890230020665,0.992,0.010954451150103333,0.884,0.021908902300206666,0.98,0.0,1.972,0.0268328157299975,0.8702179450642711,0.0033782101454801787,0.9414167311492943,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,2,51,100,5,0.012,0.01788854381999832,0.776,0.10139033484509258,0.916,0.008944271909999166,0.996,0.008944271909999166,2.848,0.35597752738059196,0.044000000000000004,0.016733200530681513,0.884,0.05128352561983234,0.9,0.007071067811865481,0.988,0.004472135954999583,2.4099999999999997,0.17874562931719476,0.16576736346273765,0.04704342598221828,0.9826414671228304,0.01407287864261302,0.32179143546954364,0.060163903825243316,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,3,101,150,5,0.0,0.0,0.41200000000000003,0.206688170924221,0.904,0.02607680962081058,0.94,0.0,4.212000000000001,0.6301745789858554,0.029333333333333333,0.011155467020454342,0.7266666666666667,0.10165300454651269,0.9013333333333333,0.008692269873603532,0.9720000000000001,0.002981423969999739,3.010666666666667,0.32505042343885326,0.0713498786853229,0.010520484757882635,0.7003676337437996,0.047555568421753354,0.16975935565783748,0.018781237503845992,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,4,151,200,5,0.0,0.0,0.428,0.1338656042454521,0.9,0.034641016151377525,0.976,0.008944271909999166,4.5760000000000005,0.48049973985424815,0.022000000000000002,0.008366600265340756,0.652,0.10917875251164945,0.901,0.011937336386313334,0.973,0.0027386127875258333,3.402,0.3601492746070718,0.03704518510337601,0.006574357256896249,0.681877904903201,0.08560256565073439,0.09815898367262597,0.013714675920102257,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,5,201,250,5,0.0,0.0,0.44,0.10488088481701516,0.964,0.008944271909999166,0.98,0.0,4.7,0.5544366510251646,0.0176,0.006693280212272605,0.6096,0.10727907531294256,0.9136000000000001,0.011171392035015163,0.9743999999999999,0.002190890230020666,3.6616,0.3958646233246916,0.01877885253487247,0.004756319883090758,0.7555411445679896,0.14696423025359995,0.05172988694223868,0.009237849329179216,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,6,251,300,5,0.0,0.0,0.364,0.14587666023048376,0.948,0.010954451150103333,1.0,0.0,4.692,0.7410263153222023,0.014666666666666666,0.005577733510227171,0.5686666666666667,0.11349498275743784,0.9193333333333333,0.010381607668264946,0.9786666666666667,0.001825741858350535,3.8333333333333335,0.45120209810386885,0.012450367909066484,0.005056952006232034,0.719542081809947,0.09584339989046087,0.033591737775623326,0.006849488929488007,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,7,301,350,5,0.0,0.0,0.34400000000000003,0.1693517050401324,0.96,0.0,0.972,0.010954451150103333,4.972,0.8583239481687552,0.012571428571428572,0.004780914437337575,0.5365714285714286,0.12130918500817216,0.9251428571428572,0.008898520858512794,0.9777142857142856,0.002390457218668776,3.996,0.5083209656129014,0.007664119677744088,0.0026385091264528697,0.7417258680009076,0.13984246182519441,0.02158890487560588,0.0044743750052864935,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,8,351,400,5,0.0,0.0,0.372,0.18686893802876922,1.0,0.0,1.0,0.0,4.68,0.804238770515324,0.011000000000000001,0.004183300132670378,0.516,0.1292840864143766,0.9345,0.007786205751198718,0.9805,0.0020916500663351973,4.0815,0.5425132486861497,0.004841641988529394,0.0016843928643110243,0.8992099338873336,0.09601244459252038,0.014317510911293694,0.003239858618421171,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,9,401,450,5,0.0,0.0,0.356,0.17742604092973502,0.98,0.0,0.984,0.008944271909999166,5.46,0.7713624310270758,0.009777777777777778,0.003718489006818113,0.49822222222222223,0.13373458143503844,0.9395555555555556,0.0069210717788433015,0.9808888888888889,0.0025337231668869893,4.234666666666667,0.5666374720148307,0.00362029837931872,0.001027695663920425,0.8133553401361807,0.1425833718302348,0.010869019198046944,0.0015336168572131987,1.0,0.0
ragroute_online,physics,3,Full TASR,50,0.7,10,451,500,5,0.0,0.0,0.4,0.15491933384829668,0.988,0.010954451150103333,1.0,0.0,5.228,0.7494798196082401,0.0088,0.0033466401061363026,0.4884,0.13559793508752263,0.9443999999999999,0.006985699678629199,0.9828,0.002280350850198278,4.334,0.5837636508039877,0.003419853442909969,0.0006771742720944405,0.8224343229751895,0.08560509471984139,0.010444901496943678,0.0009208978649117757,0.9836,0.03667151483099653
ragroute_online,physics,3,No Defense,50,0.7,1,1,50,5,0.052000000000000005,0.030331501776206204,0.988,0.010954451150103333,0.816,0.026076809620810562,0.944,0.021908902300206604,2.064,0.049799598391954976,0.052000000000000005,0.030331501776206204,0.988,0.010954451150103333,0.816,0.026076809620810562,0.944,0.021908902300206604,2.064,0.049799598391954976,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,2,51,100,5,0.032,0.026832815729997475,0.98,0.020000000000000018,0.844,0.021908902300206666,0.948,0.036331804249169874,2.18,0.1029563014098699,0.042,0.0216794833886788,0.984,0.015165750888103114,0.83,0.015811388300841875,0.946,0.023021728866442652,2.122,0.06300793600809357,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,3,101,150,5,0.048,0.022803508501982758,0.94,0.014142135623730925,0.724,0.008944271909999166,0.896,0.016733200530681527,2.356,0.07127411872482191,0.044000000000000004,0.019776529298921767,0.9693333333333334,0.01115546702045432,0.7946666666666666,0.010954451150103326,0.9293333333333333,0.017384539747207085,2.2,0.05981452814975449,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,4,151,200,5,0.048,0.041472882706655445,0.96,0.028284271247461888,0.796,0.026076809620810566,0.92,0.03999999999999998,2.172,0.09121403400793093,0.045,0.01968501968502953,0.967,0.013038404810405309,0.795,0.011180339887498959,0.927,0.022248595461286956,2.193,0.06006246748178101,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,5,201,250,5,0.04,0.03162277660168379,0.964,0.016733200530681527,0.844,0.03286335345030996,0.948,0.010954451150103333,2.168,0.07429670248402671,0.044,0.018973665961010275,0.9663999999999999,0.011523888232710357,0.8048000000000001,0.011099549540409247,0.9312,0.01775387281693768,2.188,0.0624819974072531,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,6,251,300,5,0.016,0.016733200530681513,0.948,0.017888543819998288,0.82,0.0,0.944,0.021908902300206635,2.224,0.0887693640846885,0.03933333333333334,0.0178574603146385,0.9633333333333334,0.012472191289246485,0.8073333333333333,0.00924962461700774,0.9333333333333333,0.016329931618554495,2.194,0.06321919539717864,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,7,301,350,5,0.024,0.03286335345030997,0.944,0.026076809620810572,0.816,0.016733200530681475,0.92,0.0,2.204,0.06841052550594819,0.037142857142857144,0.01690308509457033,0.9605714285714285,0.013761822375762608,0.8085714285714286,0.006700593942604885,0.9314285714285714,0.01399708424447529,2.1954285714285713,0.06242056176142791,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,8,351,400,5,0.056,0.03577708763999664,0.992,0.010954451150103333,0.836,0.02607680962081058,0.952,0.010954451150103333,2.096,0.09838699100999083,0.0395,0.01832007096056126,0.9645,0.013157697366940762,0.812,0.00836660026534071,0.934,0.013532368602724335,2.183,0.0643574005068571,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,9,401,450,5,0.044,0.026076809620810597,0.976,0.016733200530681527,0.848,0.02683281572999745,0.972,0.010954451150103333,2.096,0.055497747702046483,0.04,0.017638342073763937,0.9657777777777777,0.01243253398284389,0.816,0.009216196157034551,0.9382222222222222,0.013184352865947834,2.1733333333333333,0.059379507626166214,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,No Defense,50,0.7,10,451,500,5,0.044,0.008944271909999158,0.992,0.010954451150103333,0.78,0.024494897427831758,0.956,0.008944271909999166,2.212,0.0985900603509298,0.0404,0.016456001944579367,0.9683999999999999,0.011949895397031734,0.8124,0.00983869910099903,0.94,0.012569805089976488,2.1772,0.06258753869581392,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,1,1,50,5,0.076,0.02190890230020665,0.992,0.010954451150103333,0.884,0.021908902300206666,0.98,0.0,1.972,0.0268328157299975,0.076,0.02190890230020665,0.992,0.010954451150103333,0.884,0.021908902300206666,0.98,0.0,1.972,0.0268328157299975,0.8702179450642711,0.0033782101454801787,0.9414167311492943,0.0,1.0,0.0,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,2,51,100,5,0.012,0.01788854381999832,0.8200000000000001,0.06928203230275505,0.916,0.008944271909999166,0.992,0.017888543819998333,2.692,0.2954995769878528,0.044000000000000004,0.016733200530681513,0.906,0.03646916505762092,0.9,0.007071067811865481,0.986,0.008944271909999166,2.332,0.15006665185843265,0.2718963028558031,0.04929374121329286,0.988782488224962,0.0003411380069863448,0.2941331740656927,0.05050475031745435,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,3,101,150,5,0.0,0.0,0.496,0.18187908071023448,0.924,0.008944271909999116,0.94,0.0,3.856,0.5853887597144312,0.029333333333333333,0.011155467020454342,0.7693333333333333,0.08453795991545261,0.9079999999999999,0.002981423969999739,0.9706666666666667,0.005962847939999478,2.84,0.2942410198761855,0.13880646173007122,0.02306760603346765,0.9976584585732023,7.120908732994054e-05,0.146010594089251,0.02246164671768998,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,4,151,200,5,0.0,0.0,0.46799999999999997,0.13160547101089679,0.944,0.008944271909999166,0.972,0.010954451150103333,4.272,0.5066754385205583,0.022000000000000002,0.008366600265340756,0.6940000000000001,0.0962029105588807,0.917,0.0027386127875258333,0.971,0.006519202405202654,3.198,0.34624052333601846,0.0722761043753902,0.008618239285457194,0.9995364236027685,2.0597303021663743e-05,0.07510086544904993,0.008113107340569966,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,5,201,250,5,0.0,0.0,0.47600000000000003,0.11696153213770757,0.98,0.0,0.98,0.0,4.384,0.543948526976588,0.0176,0.006693280212272605,0.6504,0.09946255576849007,0.9296000000000001,0.002190890230020666,0.9728,0.0052153619241621235,3.4352,0.3838583071915991,0.03827853134562596,0.010728704251884397,0.9999094739309605,4.022191135056861e-06,0.039234648371781415,0.010458015297049346,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,6,251,300,5,0.0,0.0,0.368,0.17753872816937719,0.952,0.010954451150103333,1.0,0.0,4.4559999999999995,0.6892604732610162,0.014666666666666666,0.005577733510227171,0.6033333333333334,0.11212592127702774,0.9333333333333333,0.0033333333333332993,0.9773333333333333,0.004346134936801768,3.6053333333333333,0.43409292399976607,0.02320139843021708,0.005940354792395073,0.9999829018341376,7.596937753877497e-07,0.02368628794670959,0.005824707678131262,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,7,301,350,5,0.0,0.0,0.336,0.16087262041752165,0.96,0.0,0.972,0.010954451150103333,4.884,0.6882441427284361,0.012571428571428572,0.004780914437337575,0.5651428571428572,0.11894776764854155,0.9371428571428572,0.002857142857142836,0.9765714285714285,0.0046947647786157185,3.788,0.4703294546574425,0.014918321408781706,0.0036026990626166406,0.99999661475198,1.9071080305106742e-07,0.015171926098507729,0.003546792346768128,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,8,351,400,5,0.0,0.0,0.392,0.17527121840165313,1.0,0.0,1.0,0.0,4.596,0.7353094586634937,0.011000000000000001,0.004183300132670378,0.5435,0.12586699329053663,0.945,0.0025000000000000022,0.9795,0.004107919181288746,3.889,0.5008386716298971,0.010977245653345012,0.0025058591509798524,0.9999993606092394,3.602061792843683e-08,0.0111348532312332,0.0024584866997390945,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,9,401,450,5,0.0,0.0,0.376,0.1252198067399882,0.98,0.0,0.98,0.0,5.088,0.492260093852833,0.009777777777777778,0.003718489006818113,0.5248888888888888,0.12512117583357069,0.9488888888888889,0.0022222222222222365,0.9795555555555555,0.0036514837167010835,4.022222222222222,0.4971598346956117,0.010391073804725004,0.0011186563437589146,0.9999998751413306,7.034018468844288e-09,0.0105302095756247,0.0010741692212782863,1.0,0.0
ragroute_online,physics,3,Rel,50,0.7,10,451,500,5,0.0,0.0,0.424,0.11081516141756055,0.98,0.0,1.0,0.0,4.808,0.48012498372819573,0.0088,0.0033466401061363026,0.5148,0.12309833467598169,0.952,0.0020000000000000018,0.9816,0.0032863353450309995,4.1008000000000004,0.49425418561707696,0.010091636782148052,0.0004521505938909264,0.9999999764172436,1.3285544966217238e-09,0.010215437426518413,0.0004085591938567917,1.0,0.0
