experiment,target_domain,num_malicious,mode,warmup_queries,cold_start_s0,window_idx,query_start,query_end,n,window_hr@1_mean,window_hr@1_std,window_hr@3_mean,window_hr@3_std,window_acc@1_mean,window_acc@1_std,window_acc@3_mean,window_acc@3_std,cumulative_hr@1_mean,cumulative_hr@1_std,cumulative_acc@1_mean,cumulative_acc@1_std,mal_effective_trust_mean,mal_effective_trust_std,honest_target_effective_trust_mean,honest_target_effective_trust_std,mal_reputation_mean,mal_reputation_std,honest_target_reputation_mean,honest_target_reputation_std
cold_start_sweep,physics,1,Full TASR,50,1.0,4,151,200,5,0.0,0.0,0.052,0.01095445115010332,1.0,0.0,1.0,0.0,0.131,0.026315394733881534,0.813,0.024899799195977436,0.25793227581616546,0.009228167750832876,0.5485834736697108,0.039222756868902094,0.39828548138040015,0.03211322316550444,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,1.0,5,201,250,5,0.0,0.0,0.044,0.01673320053068151,1.0,0.0,1.0,0.0,0.1048,0.02105231578710523,0.8503999999999999,0.01991983935678199,0.1810971917254733,0.011671660872752789,0.49707530997807614,0.03938064768559884,0.3098761085719117,0.03206636829612627,0.9918,0.01833575741549824
cold_start_sweep,physics,1,Full TASR,50,1.0,6,251,300,5,0.0,0.0,0.032,0.022803508501982758,1.0,0.0,1.0,0.0,0.08733333333333333,0.017543596489254357,0.8753333333333333,0.016599866130651657,0.13610209152879202,0.005280567269991713,0.42023776954354364,0.05511256257182942,0.2515645070162105,0.03224408266154391,0.9538377888,0.007068648802114531
cold_start_sweep,physics,1,Full TASR,50,1.0,7,301,350,5,0.0,0.0,0.056,0.008944271909999158,1.0,0.0,1.0,0.0,0.07485714285714286,0.015037368419360878,0.8931428571428571,0.014228456683415679,0.0920706148579756,0.0038064719603950613,0.3832961088171848,0.0371263536937582,0.18709656599252114,0.021615473692868932,0.9616662482525665,0.014565191695819433
cold_start_sweep,physics,1,Full TASR,50,1.0,8,351,400,5,0.0,0.0,0.052,0.01788854381999832,1.0,0.0,1.0,0.0,0.0655,0.013157697366940767,0.9065,0.012449899597988742,0.0665550753139137,0.0034777428345142323,0.4015219004084746,0.06063324569125217,0.14383401461607168,0.027615612191777036,0.9836,0.02245662485771177
cold_start_sweep,physics,1,Full TASR,50,1.0,9,401,450,5,0.0,0.0,0.048,0.017888543819998316,1.0,0.0,1.0,0.0,0.058222222222222224,0.011695730992836237,0.9168888888888889,0.01106657742043446,0.04686270949914341,0.0011493182503427765,0.42646610097581045,0.09305782577497283,0.10648223209388447,0.01702518383002771,1.0,0.0
cold_start_sweep,physics,1,Full TASR,50,1.0,10,451,500,5,0.0,0.0,0.036000000000000004,0.00894427190999916,1.0,0.0,1.0,0.0,0.0524,0.010526157893552615,0.9252,0.009959919678390954,0.036193291533493016,0.000818504919492938,0.4280479917850671,0.09778810211611194,0.08625060799604643,0.013790398902322445,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,0.5,1,1,50,5,0.656,0.10430723848324239,1.0,0.0,0.344,0.10430723848324239,1.0,0.0,0.656,0.10430723848324239,0.344,0.10430723848324239,0.6984581240874295,0.07284235492424937,0.8257688558409688,0.10857165688097299,1.0,0.0,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,0.5,2,51,100,5,0.012,0.010954451150103323,0.336,0.045607017003965515,0.988,0.010954451150103333,1.0,0.0,0.334,0.05683308895353129,0.666,0.056833088953531286,0.31033126320618876,0.007413935255279345,0.7475397002816322,0.0729841623345928,0.5749112636951493,0.03589974917382867,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,0.5,3,101,150,5,0.0,0.0,0.112,0.02280350850198276,1.0,0.0,1.0,0.0,0.22266666666666665,0.03788872596902086,0.7773333333333333,0.03788872596902088,0.2455579121125511,0.00963209717050908,0.5305117220738693,0.074355264960241,0.47355616781270116,0.04258423368203774,0.957873544,0.03845601703158138
cold_start_sweep,physics,3,Full TASR,50,0.5,4,151,200,5,0.0,0.0,0.116,0.016733200530681513,1.0,0.0,1.0,0.0,0.167,0.028416544476765646,0.833,0.028416544476765636,0.18197427461197366,0.010083540369435264,0.5524731477605509,0.08789169349277764,0.37199356042370757,0.03490991788922854,0.99550872,0.010042807385985226
cold_start_sweep,physics,3,Full TASR,50,0.5,5,201,250,5,0.0,0.0,0.17200000000000001,0.026832815729997475,1.0,0.0,1.0,0.0,0.1336,0.022733235581412513,0.8664,0.022733235581412537,0.12867415137920532,0.005688199212921406,0.5033339485596752,0.09138321665618244,0.28069800178098553,0.03295770360949435,0.9836,0.02245662485771177
cold_start_sweep,physics,3,Full TASR,50,0.5,6,251,300,5,0.0,0.0,0.116,0.016733200530681513,1.0,0.0,1.0,0.0,0.11133333333333333,0.01894436298451043,0.8886666666666666,0.018944362984510403,0.10098664603602714,0.004628229683261225,0.4086615190149692,0.06387660983444426,0.226837970322362,0.030755295276572878,0.9672000000000001,0.01833575741549824
cold_start_sweep,physics,3,Full TASR,50,0.5,7,301,350,5,0.0,0.0,0.17200000000000001,0.022803508501982758,1.0,0.0,1.0,0.0,0.09542857142857143,0.016238025415294656,0.9045714285714286,0.01623802541529468,0.07055614231915151,0.0036103597176395763,0.3998764772439594,0.0862243249406823,0.16757122487737713,0.020541987051635516,0.96818,0.0
cold_start_sweep,physics,3,Full TASR,50,0.5,8,351,400,5,0.0,0.0,0.156,0.016733200530681502,1.0,0.0,1.0,0.0,0.0835,0.014208272238382823,0.9165,0.014208272238382811,0.051436931934446706,0.0017695593723575645,0.4182472535435988,0.11962169511673662,0.12649224258494782,0.01782999500202058,0.9672000000000001,0.01833575741549824
cold_start_sweep,physics,3,Full TASR,50,0.5,9,401,450,5,0.0,0.0,0.124,0.021908902300206645,1.0,0.0,1.0,0.0,0.07422222222222222,0.012629575323006955,0.9257777777777778,0.01262957532300694,0.03907457173060466,0.001715845748637605,0.4233525423518424,0.11691383954782897,0.09822494652989053,0.014505972576605524,0.9974188944,0.005771527578705331
cold_start_sweep,physics,3,Full TASR,50,0.5,10,451,500,5,0.0,0.0,0.14,0.020000000000000004,1.0,0.0,1.0,0.0,0.0668,0.011366617790706256,0.9332,0.011366617790706215,0.02921072241953304,0.0013905508471930197,0.40028158988111273,0.09525600925869764,0.07607277610574777,0.010844668405916484,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,0.9,1,1,50,5,0.888,0.060991802727907635,0.98,0.014142135623730963,0.08,0.04898979485566357,0.5760000000000001,0.205621010599598,0.888,0.060991802727907635,0.08,0.04898979485566357,0.9709080816768988,0.005593184338547173,0.9337733285834744,0.008322455136417052,1.0,0.0,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,0.9,2,51,100,5,0.076,0.04979959839195493,0.28800000000000003,0.04604345773288536,0.736,0.19204166214652485,0.896,0.11349008767288886,0.482,0.0370135110466435,0.408,0.08642916174532762,0.5215886012394446,0.01653557931228712,0.7435801728343133,0.06222017013814963,0.6559077837556321,0.03399186120617843,0.9830435390795917,0.023833804137729092
cold_start_sweep,physics,3,Full TASR,50,0.9,3,101,150,5,0.0,0.0,0.14,0.0469041575982343,0.968,0.04147288270665543,0.996,0.008944271909999166,0.3213333333333333,0.024675674031095662,0.5946666666666667,0.06401388738217495,0.3840174648369694,0.007521813120079255,0.5419436415535119,0.029769456988697738,0.5208273855871648,0.04766299730813539,0.9575022480000001,0.03204768337380284
cold_start_sweep,physics,3,Full TASR,50,0.9,4,151,200,5,0.0,0.0,0.14400000000000002,0.016733200530681513,1.0,0.0,1.0,0.0,0.241,0.01850675552332175,0.696,0.048010415536631205,0.26316626467372484,0.00836080489681378,0.5499595853956575,0.0700202123284857,0.39358030372776315,0.03733439562205283,0.99550872,0.010042807385985226
cold_start_sweep,physics,3,Full TASR,50,0.9,5,201,250,5,0.0,0.0,0.152,0.010954451150103317,1.0,0.0,1.0,0.0,0.1928,0.014805404418657402,0.7568,0.038408332429305005,0.17939767532961598,0.004823372676985859,0.5079747726639362,0.061579222568616594,0.29833802006826565,0.030242596911272946,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,0.9,6,251,300,5,0.0,0.0,0.128,0.02280350850198276,1.0,0.0,1.0,0.0,0.16066666666666665,0.012337837015547831,0.7973333333333333,0.03200694369108749,0.13334280550339467,0.005351335950429439,0.4240396406801501,0.054338174129828026,0.23683622620505668,0.02721576226900683,0.9564188944,0.005771527578705381
cold_start_sweep,physics,3,Full TASR,50,0.9,7,301,350,5,0.0,0.0,0.164,0.026076809620810593,1.0,0.0,1.0,0.0,0.1377142857142857,0.010575288870469574,0.8262857142857143,0.02743452316378927,0.08992800700038212,0.0032611190268605986,0.4367871489803611,0.10306467743707477,0.17462089344632326,0.01900393111129479,0.987272,0.017428531779814363
cold_start_sweep,physics,3,Full TASR,50,0.9,8,351,400,5,0.0,0.0,0.156,0.026076809620810593,1.0,0.0,1.0,0.0,0.1205,0.009253377761660875,0.848,0.0240052077683156,0.06404349587405202,0.0027494893451648415,0.4334458390749628,0.10909112094617882,0.13258950060470176,0.017331487453771496,0.9672000000000001,0.01833575741549824
cold_start_sweep,physics,3,Full TASR,50,0.9,9,401,450,5,0.0,0.0,0.132,0.02280350850198276,1.0,0.0,1.0,0.0,0.10711111111111112,0.008225224677031882,0.8648888888888889,0.02133796246072496,0.04729619828620995,0.0018407493908971018,0.4603627119176522,0.11680840694398138,0.1024884799873081,0.011963040286269442,0.9974188944,0.005771527578705331
cold_start_sweep,physics,3,Full TASR,50,0.9,10,451,500,5,0.0,0.0,0.14,0.03741657386773941,1.0,0.0,1.0,0.0,0.0964,0.007402702209328701,0.8784,0.019204166214652502,0.034650554548908065,0.0015096190520208868,0.46600642667055564,0.12186625762036968,0.0797770218473243,0.01143548448148753,0.9918,0.01833575741549824
cold_start_sweep,physics,3,Full TASR,50,1.0,1,1,50,5,0.736,0.07797435475847173,0.944,0.016733200530681485,0.156,0.04979959839195493,0.6,0.031622776601683784,0.736,0.07797435475847173,0.156,0.04979959839195493,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,1.0,2,51,100,5,0.076,0.03286335345030997,0.328,0.14737706741552428,0.668,0.1889973544788392,0.836,0.13221195104830727,0.406,0.04722287581247038,0.412,0.10134100848126587,0.5504855205868152,0.019843258747027897,0.7421626401953606,0.03439945887290968,0.662621339914831,0.02581241847056082,0.9849392650592,0.023254008578172416
cold_start_sweep,physics,3,Full TASR,50,1.0,3,101,150,5,0.0,0.0,0.148,0.04147288270665544,0.94,0.019999999999999962,0.968,0.017888543819998333,0.27066666666666667,0.03148191720831359,0.588,0.06788879796320517,0.40050674379478535,0.01341708744821718,0.5205866648638516,0.013878942182865912,0.522588773461021,0.025934021031053838,0.9625992944,0.03323772630637296
cold_start_sweep,physics,3,Full TASR,50,1.0,4,151,200,5,0.0,0.0,0.132,0.010954451150103333,1.0,0.0,1.0,0.0,0.203,0.02361143790623519,0.691,0.05091659847240385,0.27912185351789687,0.005616229480917989,0.517420333908938,0.03163844706548617,0.40280375323710704,0.02898449081011608,1.0,0.0
cold_start_sweep,physics,3,Full TASR,50,1.0,5,201,250,5,0.0,0.0,0.148,0.022803508501982758,1.0,0.0,1.0,0.0,0.1624,0.018889150324988144,0.7528,0.04073327877792313,0.19287883131865108,0.0056549651165482785,0.46166649179646985,0.03619789960823209,0.30676283723979036,0.027399638394681885,0.9672000000000001,0.01833575741549824
cold_start_sweep,physics,3,Full TASR,50,1.0,6,251,300,5,0.0,0.0,0.124,0.03286335345030996,1.0,0.0,1.0,0.0,0.13533333333333333,0.015740958604156793,0.794,0.033944398981602564,0.14108562487373544,0.006280580836701605,0.400573287898846,0.04804609055369098,0.24349397539026665,0.029966293218459134,0.9590000000000001,0.0
cold_start_sweep,physics,3,Full TASR,50,1.0,7,301,350,5,0.0,0.0,0.18,0.020000000000000004,1.0,0.0,1.0,0.0,0.116,0.01349225023213439,0.8234285714285714,0.029095199127087933,0.09660981214436419,0.002583744712272129,0.38362090560432144,0.04300779034764701,0.17737655918811998,0.022537184533547652,0.980908,0.017428531779814363
cold_start_sweep,physics,3,Full TASR,50,1.0,8,351,400,5,0.0,0.0,0.14800000000000002,0.010954451150103317,1.0,0.0,1.0,0.0,0.1015,0.011805718953117595,0.8455,0.02545829923620196,0.06864534323252486,0.0030583821926659545,0.3804195322910191,0.053475378629584285,0.13518429644676552,0.01984272614099639,0.9836,0.02245662485771177
cold_start_sweep,physics,3,Full TASR,50,1.0,9,401,450,5,0.0,0.0,0.14400000000000002,0.016733200530681513,1.0,0.0,1.0,0.0,0.09022222222222223,0.010493972402771197,0.8626666666666667,0.02262959932106838,0.050300490960839515,0.002082525791700403,0.394459439585803,0.07152411395811617,0.10401141394666301,0.015758705072161577,0.9974188944,0.005771527578705331
cold_start_sweep,physics,3,Full TASR,50,1.0,10,451,500,5,0.0,0.0,0.124,0.021908902300206645,1.0,0.0,1.0,0.0,0.0812,0.009444575162494072,0.8764,0.020366639388961567,0.0376780432479955,0.0019153362249654479,0.4126364486840262,0.09095257044715935,0.0822627709848791,0.011898045848948813,1.0,0.0
online,gaming,1,Full TASR,50,0.7,1,1,50,5,0.032,0.05019960159204453,0.208,0.4318796128552493,0.948,0.05019960159204453,1.0,0.0,0.032,0.05019960159204453,0.948,0.05019960159204453,0.7614827020051244,0.10197893214432757,0.8378834354089585,0.02064863302371363,1.0,0.0,1.0,0.0
online,gaming,1,Full TASR,50,0.7,2,51,100,5,0.004,0.00894427190999916,0.064,0.02190890230020665,0.9239999999999999,0.03847076812334267,0.972,0.030331501776206183,0.018000000000000002,0.029495762407505257,0.9359999999999999,0.03361547262794319,0.47695964308230826,0.0331236899219194,0.5405655975760688,0.015205064608826025,0.7656444,0.06430853175745814,0.8054827239388891,0.008756213163997618
online,gaming,1,Full TASR,50,0.7,3,101,150,5,0.0,0.0,0.028,0.010954451150103323,0.908,0.11099549540409287,0.972,0.04381780460041328,0.012,0.019663841605003504,0.9266666666666666,0.050110987927909696,0.3574733382282319,0.016639665795472647,0.41448720411682877,0.0050794136416590875,0.6332939640000002,0.05099584679330743,0.7219885076765484,0.033786042072989894
online,gaming,1,Full TASR,50,0.7,4,151,200,5,0.0,0.0,0.028,0.010954451150103323,0.976,0.05366563145999495,0.996,0.008944271909999166,0.009000000000000001,0.014747881203752628,0.9390000000000001,0.03798025802966586,0.27249826255037446,0.007489899948607139,0.3583287726646041,0.03530932095214249,0.5248511316000002,0.021183107599240848,0.6848870895853902,0.020495079407560547
online,gaming,1,Full TASR,50,0.7,5,201,250,5,0.0,0.0,0.036000000000000004,0.00894427190999916,0.964,0.04979959839195491,0.988,0.017888543819998333,0.0072,0.0117983049630021,0.944,0.03847076812334267,0.214978815189456,0.013137605346707073,0.26279503679879557,0.012078775032815518,0.44617448019600014,0.03764451240386105,0.5954926658549209,0.03524602805737349
online,gaming,1,Full TASR,50,0.7,6,251,300,5,0.0,0.0,0.028,0.010954451150103323,0.996,0.008944271909999166,1.0,0.0,0.006,0.009831920802501752,0.9526666666666667,0.031216092715848385,0.17763720938764288,0.017256766657844105,0.21757798176404541,0.017130595526955,0.3851992781964001,0.0361036726649877,0.5405405868979778,0.021948746494524305
online,gaming,1,Full TASR,50,0.7,7,301,350,5,0.0,0.0,0.032,0.010954451150103323,0.984,0.026076809620810618,0.996,0.008944271909999166,0.005142857142857143,0.008427360687858643,0.9571428571428572,0.02969229955832364,0.13835384208910104,0.008731758201417982,0.17397353582646688,0.017942784268432033,0.3182876272608841,0.02424889469797784,0.46695823829341215,0.029604624754658054
online,gaming,1,Full TASR,50,0.7,8,351,400,5,0.0,0.0,0.028,0.017888543819998316,0.9319999999999999,0.06870225614927067,0.98,0.028284271247461926,0.0045000000000000005,0.007373940601876314,0.954,0.024277046772620416,0.1148316240819677,0.0174622719846347,0.138362714667335,0.016377055992376877,0.2757265421485177,0.03406333868542793,0.38232590564259544,0.019611062399708976
online,gaming,1,Full TASR,50,0.7,9,401,450,5,0.0,0.0,0.036000000000000004,0.00894427190999916,0.996,0.008944271909999166,0.996,0.008944271909999166,0.004,0.006554613868334501,0.9586666666666667,0.021291625896895094,0.08981609355917007,0.009982405462260428,0.12598972434453065,0.010705867360977584,0.22745632178219233,0.021318857671948598,0.3636466675641293,0.030726603192421178
online,gaming,1,Full TASR,50,0.7,10,451,500,5,0.0,0.0,0.04,0.02,1.0,0.0,1.0,0.0,0.0036,0.00589915248150105,0.9628,0.019162463307205554,0.07250635109894336,0.01224475266897143,0.10403985734135539,0.011046350900009931,0.19080030038954537,0.02237477022990989,0.31095401999527345,0.03424320756412383
online,gaming,1,No Defense,50,0.7,1,1,50,5,0.18,0.039999999999999994,0.248,0.06099180272790762,0.708,0.04816637831516917,0.948,0.010954451150103333,0.18,0.039999999999999994,0.708,0.04816637831516917,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,2,51,100,5,0.224,0.06841052550594828,0.256,0.062289646009589736,0.644,0.07266360849833979,0.924,0.016733200530681475,0.20199999999999999,0.0496990945591567,0.6759999999999999,0.05504543577809154,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,3,101,150,5,0.2,0.06324555320336758,0.26,0.03464101615137755,0.62,0.07483314773547882,0.904,0.016733200530681527,0.20133333333333334,0.03812260921465547,0.6573333333333333,0.04728166193732571,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,4,151,200,5,0.244,0.055497747702046435,0.28,0.04000000000000001,0.708,0.046043457732885346,0.98,0.0,0.212,0.023874672772626643,0.67,0.031424512724941324,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,5,201,250,5,0.184,0.05549774770204643,0.24,0.07874007874011811,0.64,0.052915026221291815,0.904,0.008944271909999166,0.2064,0.018022208521710097,0.664,0.026683328128252633,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,6,251,300,5,0.2,0.04898979485566356,0.292,0.05403702434442518,0.652,0.08786353054595522,0.944,0.008944271909999166,0.20533333333333334,0.02116076033080517,0.662,0.032880254121753855,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,7,301,350,5,0.24,0.048989794855663564,0.3,0.03162277660168379,0.604,0.04560701700396552,0.916,0.008944271909999166,0.2102857142857143,0.02016260430214555,0.6537142857142857,0.029651031575130507,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,8,351,400,5,0.212,0.0303315017762062,0.26,0.05830951894845301,0.54,0.03741657386773939,0.852,0.017888543819998333,0.2105,0.018320070960561267,0.6395000000000001,0.027465887933944545,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,9,401,450,5,0.188,0.0303315017762062,0.288,0.0363318042491699,0.6920000000000001,0.038987177379235835,0.944,0.008944271909999166,0.208,0.013931047127695531,0.6453333333333333,0.02323258673544021,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,No Defense,50,0.7,10,451,500,5,0.216,0.05366563145999495,0.248,0.06418722614352486,0.652,0.05761944116355171,0.956,0.008944271909999166,0.20879999999999999,0.01616168308066954,0.646,0.025099800796022243,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,1,Rel,50,0.7,1,1,50,5,0.032,0.05019960159204453,0.208,0.4318796128552493,0.948,0.05019960159204453,1.0,0.0,0.032,0.05019960159204453,0.948,0.05019960159204453,0.7614827020051244,0.10197893214432757,0.8378834354089585,0.02064863302371363,1.0,0.0,1.0,0.0
online,gaming,1,Rel,50,0.7,2,51,100,5,0.004,0.00894427190999916,0.076,0.035777087639996645,0.976,0.026076809620810618,1.0,0.0,0.018000000000000002,0.029495762407505257,0.962,0.031144823004794854,0.5369807697252529,0.015763387911315773,0.6376257497036039,0.012224541370522956,0.6916139640000001,0.08359771790525436,0.6912183191980279,0.016078161619910616
online,gaming,1,Rel,50,0.7,3,101,150,5,0.0,0.0,0.028,0.010954451150103323,0.992,0.017888543819998333,0.996,0.008944271909999166,0.012,0.019663841605003504,0.972,0.021807236311728186,0.4608828902966568,0.01586162041578338,0.5616756657495106,0.03400413439918937,0.5830865676000001,0.06033852919915147,0.58683743126077,0.033079760839978864
online,gaming,1,Rel,50,0.7,4,151,200,5,0.0,0.0,0.024,0.00894427190999916,1.0,0.0,1.0,0.0,0.009000000000000001,0.014747881203752628,0.979,0.01635542723379614,0.4029047655367536,0.017729501071906576,0.5224710625460924,0.024851377297818483,0.5023392908400002,0.04219282768606833,0.5350256319254303,0.02715874314915005
online,gaming,1,Rel,50,0.7,5,201,250,5,0.0,0.0,0.032,0.010954451150103323,1.0,0.0,1.0,0.0,0.0072,0.0117983049630021,0.9832,0.013084341787036912,0.34446132655291634,0.012227125625809158,0.44799662273848717,0.034146304008306066,0.4250701077804001,0.043986787786181425,0.4538127179346284,0.03379850711693749
online,gaming,1,Rel,50,0.7,6,251,300,5,0.0,0.0,0.048,0.01788854381999832,0.992,0.017888543819998333,1.0,0.0,0.006,0.009831920802501752,0.9846666666666667,0.010697871023920821,0.286392207971257,0.01281054670506216,0.39233783419497187,0.044945753519042786,0.3471241090981321,0.03660497610810744,0.3957235439522252,0.04545614758545172
online,gaming,1,Rel,50,0.7,7,301,350,5,0.0,0.0,0.032,0.017888543819998316,0.996,0.008944271909999166,1.0,0.0,0.005142857142857143,0.008427360687858643,0.9862857142857143,0.00934595841931206,0.2414648995736345,0.019516627715131237,0.3466735483110226,0.02396802715184314,0.2892738153174111,0.04100687417538952,0.3486282947842878,0.024468516731381295
online,gaming,1,Rel,50,0.7,8,351,400,5,0.0,0.0,0.028,0.010954451150103323,0.988,0.017888543819998333,0.992,0.017888543819998333,0.0045000000000000005,0.007373940601876314,0.9865,0.00720243014544396,0.20994441364551655,0.009640153354081233,0.2661703069922985,0.028583492031575643,0.24878110744828297,0.02688286063222972,0.2673635322253278,0.028852399304116164
online,gaming,1,Rel,50,0.7,9,401,450,5,0.0,0.0,0.048,0.01095445115010332,1.0,0.0,1.0,0.0,0.004,0.006554613868334501,0.988,0.0064021601292835115,0.1653802680449785,0.005628674031576229,0.27533091145461575,0.04787684657739053,0.19273715944738617,0.014765461716491849,0.2760519497701042,0.04787133187353993
online,gaming,1,Rel,50,0.7,10,451,500,5,0.0,0.0,0.028,0.010954451150103323,0.984,0.03577708763999662,0.996,0.008944271909999166,0.0036,0.00589915248150105,0.9876,0.005176871642217918,0.14733286739783527,0.005388516157347872,0.2253092634622647,0.046816215524920726,0.17036978923695562,0.010580700317682991,0.22578023455650634,0.046840905521358764
online,gaming,3,Full TASR,50,0.7,1,1,50,5,0.06,0.09273618495495704,0.22,0.43657759905886145,0.9239999999999999,0.09316651759081691,0.996,0.008944271909999166,0.06,0.09273618495495704,0.9239999999999999,0.09316651759081691,0.7451624629643872,0.07789438858085382,0.8258983271316298,0.043197957454309904,1.0,0.0,1.0,0.0
online,gaming,3,Full TASR,50,0.7,2,51,100,5,0.004,0.00894427190999916,0.18,0.03162277660168379,0.948,0.06099180272790763,0.988,0.0268328157299975,0.032,0.0506951674225463,0.9359999999999999,0.07668115805072323,0.4757300353790759,0.017314149740090115,0.5429056349334919,0.017591135605115583,0.752917896,0.03209420160300111,0.8111244059881529,0.012716689947307304
online,gaming,3,Full TASR,50,0.7,3,101,150,5,0.0,0.0,0.1,0.019999999999999997,0.88,0.1568438714135812,0.964,0.060663003552412414,0.021333333333333333,0.03379677828169753,0.9173333333333333,0.08519259227055938,0.36353001141158586,0.013042546653669907,0.426374966942109,0.016699267383186323,0.6275344557600001,0.03681217515257939,0.7284277103318508,0.03727005446062657
online,gaming,3,Full TASR,50,0.7,4,151,200,5,0.0,0.0,0.112,0.01788854381999832,0.996,0.008944271909999166,0.996,0.008944271909999166,0.016,0.02534758371127315,0.9369999999999999,0.06486524493131895,0.27382649203181636,0.005210195567637565,0.3827559748770435,0.014774391753174774,0.5116203764640002,0.02159582701992937,0.7232174023544505,0.03573856512860175
online,gaming,3,Full TASR,50,0.7,5,201,250,5,0.0,0.0,0.112,0.04147288270665544,1.0,0.0,1.0,0.0,0.0128,0.020278066969018523,0.9496,0.051892195945055154,0.21187935399959743,0.010427295112567236,0.28572457390021005,0.0231164047703345,0.4286338660958401,0.027000695753974964,0.6174566275148927,0.04158593566452524
online,gaming,3,Full TASR,50,0.7,6,251,300,5,0.0,0.0,0.1,0.034641016151377546,1.0,0.0,1.0,0.0,0.010666666666666666,0.016898389140848766,0.958,0.04324349662087928,0.1650412680516471,0.007056101695083243,0.2440457836941592,0.011453861120889692,0.3567089953081225,0.022162821955587827,0.553817241465602,0.018952323663321304
online,gaming,3,Full TASR,50,0.7,7,301,350,5,0.0,0.0,0.08,0.014142135623730954,1.0,0.0,1.0,0.0,0.009142857142857144,0.014484333549298945,0.964,0.03706585424646801,0.1362204281532569,0.005589808948865326,0.18653990671248225,0.026336742650454333,0.3112839326416595,0.021554464042715483,0.4769223624771952,0.017530525356251592
online,gaming,3,Full TASR,50,0.7,8,351,400,5,0.0,0.0,0.08800000000000001,0.017888543819998323,0.996,0.008944271909999166,1.0,0.0,0.008,0.012673791855636576,0.9680000000000001,0.031937438845342635,0.109766921514459,0.007751943308285636,0.15553186485308282,0.03733952195215302,0.26315955749325914,0.021738923226253305,0.4101089103096817,0.027466236460047457
online,gaming,3,Full TASR,50,0.7,9,401,450,5,0.0,0.0,0.10400000000000001,0.02190890230020665,1.0,0.0,1.0,0.0,0.0071111111111111115,0.011265592760565846,0.9715555555555555,0.028388834529193427,0.08597420678705375,0.006359922637627124,0.154747493451321,0.056477014999826575,0.21606001885282897,0.012904608155983906,0.38935127313033385,0.027830353875976495
online,gaming,3,Full TASR,50,0.7,10,451,500,5,0.0,0.0,0.064,0.016733200530681513,1.0,0.0,1.0,0.0,0.0064,0.010139033484509261,0.9743999999999999,0.02554995107627412,0.07327567381517379,0.0036383752163946527,0.10289405288323708,0.016383368761798772,0.19025658308790983,0.009116241076821094,0.2833600379492183,0.020824869284602178
online,gaming,3,No Defense,50,0.7,1,1,50,5,0.5,0.056568542494923824,0.576,0.051768716422179124,0.392,0.06572670690061994,0.924,0.008944271909999116,0.5,0.056568542494923824,0.392,0.06572670690061994,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,3,No Defense,50,0.7,2,51,100,5,0.636,0.055497747702046435,0.68,0.028284271247461888,0.248,0.06418722614352484,0.852,0.038987177379235856,0.5680000000000001,0.03420526275297411,0.32,0.0374165738677394,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,3,No Defense,50,0.7,3,101,150,5,0.552,0.05215361924162119,0.644,0.047749345545253286,0.296,0.06228964600958975,0.84,0.039999999999999994,0.5626666666666666,0.02772884579078058,0.312,0.0366363511040909,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,3,No Defense,50,0.7,4,151,200,5,0.5720000000000001,0.06572670690061994,0.644,0.06228964600958974,0.388,0.06572670690061994,0.92,0.024494897427831758,0.565,0.029154759474226476,0.331,0.033429029300893566,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
online,gaming,3,No Defense,50,0.7,5,201,250,5,0.488,0.054037024344425165,0.604,0.074027022093287,0.34800000000000003,0.054037024344425186,0.864,0.04098780306383843,0.5496,0.026321094202179342,0.33440000000000003,0.02794279871451677,0.7,0.0,0.7,0.0,1.0,0.0,1.0,0.0
